time,logger,level,message,exception
2012-06-08 10:23:24.0980,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:26.8512,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:23:26.8512,Raven.Database.Server.HttpServer,Debug,Request # 563: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:23:26.8512,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102326850} AND ( *:* -MessageSent:true),
2012-06-08 10:23:26.8512,Raven.Database.Server.HttpServer,Debug,Request # 564: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102326850%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:23:26.8552,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102326850} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:23:29.1545,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:34.2240,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:36.8892,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:23:36.8892,Raven.Database.Server.HttpServer,Debug,Request # 565: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:23:36.8892,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102336888} AND ( *:* -MessageSent:true),
2012-06-08 10:23:36.8892,Raven.Database.Server.HttpServer,Debug,Request # 566: GET     -     7 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102336888%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:23:36.8892,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102336888} AND ( *:* -MessageSent:true)
	Time: 6 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:23:39.2925,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:44.4030,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:46.9293,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:23:46.9293,Raven.Database.Server.HttpServer,Debug,Request # 567: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:23:46.9293,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102346928} AND ( *:* -MessageSent:true),
2012-06-08 10:23:46.9343,Raven.Database.Server.HttpServer,Debug,Request # 568: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102346928%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:23:46.9343,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102346928} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:23:49.5465,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:54.6300,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:23:56.9673,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:23:56.9673,Raven.Database.Server.HttpServer,Debug,Request # 569: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:23:56.9673,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102356966} AND ( *:* -MessageSent:true),
2012-06-08 10:23:56.9673,Raven.Database.Server.HttpServer,Debug,Request # 570: GET     -     6 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102356966%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:23:56.9673,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102356966} AND ( *:* -MessageSent:true)
	Time: 6 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:23:59.6885,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:04.7570,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:07.0083,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:24:07.0083,Raven.Database.Server.HttpServer,Debug,Request # 571: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:24:07.0133,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102407008} AND ( *:* -MessageSent:true),
2012-06-08 10:24:07.0133,Raven.Database.Server.HttpServer,Debug,Request # 572: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102407008%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:07.0133,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102407008} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:24:09.8415,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:14.9251,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:17.0683,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:24:17.0683,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102417067} AND ( *:* -MessageSent:true),
2012-06-08 10:24:17.0683,Raven.Database.Server.HttpServer,Debug,Request # 573: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:24:17.0683,Raven.Database.Server.HttpServer,Debug,Request # 574: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102417067%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:17.0683,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102417067} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:24:19.9856,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:25.0531,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:27.1023,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:24:27.1023,Raven.Database.Server.HttpServer,Debug,Request # 575: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:24:27.1023,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102427101} AND ( *:* -MessageSent:true),
2012-06-08 10:24:27.1053,Raven.Database.Server.HttpServer,Debug,Request # 576: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102427101%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:27.1053,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102427101} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:24:30.1216,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:35.1931,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:37.1383,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:24:37.1383,Raven.Database.Server.HttpServer,Debug,Request # 577: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:24:37.1383,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102437137} AND ( *:* -MessageSent:true),
2012-06-08 10:24:37.1383,Raven.Database.Server.HttpServer,Debug,Request # 578: GET     -     6 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102437137%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:37.1383,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102437137} AND ( *:* -MessageSent:true)
	Time: 6 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:24:40.3376,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:45.4091,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:47.2393,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:24:47.2393,Raven.Database.Server.HttpServer,Debug,Request # 579: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:24:47.2393,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102447239} AND ( *:* -MessageSent:true),
2012-06-08 10:24:47.2393,Raven.Database.Server.HttpServer,Debug,Request # 580: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102447239%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:47.2393,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102447239} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:24:50.4996,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:55.5681,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:24:57.4483,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102457444} AND ( *:* -MessageSent:true),
2012-06-08 10:24:57.4503,Raven.Database.Server.HttpServer,Debug,Request # 581: GET     -     2 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102457444%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:24:57.4503,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102457444} AND ( *:* -MessageSent:true)
	Time: 2 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:25:00.6396,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:05.6931,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:07.4693,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:25:07.4693,Raven.Database.Server.HttpServer,Debug,Request # 582: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:25:07.4693,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102507467} AND ( *:* -MessageSent:true),
2012-06-08 10:25:07.4693,Raven.Database.Server.HttpServer,Debug,Request # 583: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102507467%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:25:07.4693,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102507467} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:25:10.7616,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:15.8311,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:17.5113,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:25:17.5113,Raven.Database.Server.HttpServer,Debug,Request # 584: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:25:17.5113,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102517510} AND ( *:* -MessageSent:true),
2012-06-08 10:25:17.5113,Raven.Database.Server.HttpServer,Debug,Request # 585: GET     -     3 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102517510%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:25:17.5113,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102517510} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:25:20.9207,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:26.0502,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:27.5503,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102527548} AND ( *:* -MessageSent:true),
2012-06-08 10:25:27.5503,Raven.Database.Server.HttpServer,Debug,Request # 586: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102527548%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
2012-06-08 10:25:27.5503,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:25:27.5503,Raven.Database.Server.HttpServer,Debug,"	Query: SendTime:{* TO 20120608102527548} AND ( *:* -MessageSent:true)
	Time: 3 ms
	Index: Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime
	Results: 0 returned out of 0 total.
",
2012-06-08 10:25:27.5503,Raven.Database.Server.HttpServer,Debug,Request # 587: GET     -     4 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:25:31.0907,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:36.1892,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'SMSMessages/65' was found,
2012-06-08 10:25:37.5893,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-06-08 10:25:37.5893,Raven.Database.Server.HttpServer,Debug,Request # 588: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-06-08 10:25:37.5893,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Auto/SMSMessages/ByMessageSentAndSendTimeSortBySendTime for: SendTime:{* TO 20120608102537588} AND ( *:* -MessageSent:true),
2012-06-08 10:25:37.5893,Raven.Database.Server.HttpServer,Debug,Request # 589: GET     -     4 ms - <default>  - 200 - /indexes/dynamic/SMSMessages?query=SendTime%253A%257B*%2520TO%252020120608102537588%257D%2520AND%2520(%2520*%253A*%2520-MessageSent%253Atrue)&start=0&pageSize=128&aggregation=None,
